Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
3.0958	-63.9792+0.7504i	-93.9554+0.7504i	-74.1024+0.7504i	-88.1324+0.7504i	-63.6433+0.7504i	-95.7413+0.7504i	-61.3965+0.7504i	-87.9027+0.7504i
3.0979	-64.0408+0.7504i	-93.3361+0.7504i	-74.1424+0.7504i	-88.1843+0.7504i	-63.7064+0.7504i	-97.8455+0.7504i	-61.4215+0.7504i	-87.9115+0.7504i
3.1000	-64.0810+0.7504i	-93.1456+0.7504i	-74.2066+0.7504i	-88.2402+0.7504i	-63.6900+0.7504i	-96.7508+0.7504i	-61.4460+0.7504i	-87.9190+0.7504i
3.1021	-64.1687+0.7504i	-92.6619+0.7504i	-74.2496+0.7504i	-88.3027+0.7504i	-63.7556+0.7504i	-98.5370+0.7504i	-61.4705+0.7504i	-87.9432+0.7504i
3.1042	-64.2310+0.7504i	-91.7693+0.7504i	-74.3129+0.7504i	-88.3702+0.7504i	-63.7705+0.7504i	-97.8668+0.7504i	-61.4350+0.7504i	-87.9612+0.7504i
3.1063	-64.3028+0.7504i	-91.4559+0.7504i	-74.3571+0.7504i	-88.4320+0.7504i	-63.8360+0.7504i	-99.9654+0.7504i	-61.4398+0.7504i	-87.9487+0.7504i
3.1083	-64.3733+0.7504i	-90.8207+0.7504i	-74.4181+0.7504i	-88.5023+0.7504i	-63.8564+0.7504i	-100.2523+0.7504i	-61.4186+0.7504i	-87.9676+0.7504i
3.1104	-64.4691+0.7504i	-90.2528+0.7504i	-74.4775+0.7504i	-88.5702+0.7504i	-63.9627+0.7504i	-111.5269+0.7504i	-61.4167+0.7504i	-87.9828+0.7504i
3.1125	-64.5057+0.7504i	-90.0847+0.7504i	-74.5362+0.7504i	-88.6185+0.7504i	-63.9790+0.7504i	-109.1693+0.7504i	-61.3947+0.7504i	-87.9841+0.7504i
3.1146	-64.5849+0.7504i	-89.7570+0.7504i	-74.5348+0.7504i	-88.6055+0.7504i	-64.0524+0.7504i	-116.0362+0.7504i	-61.3386+0.7504i	-87.9889+0.7504i
3.1167	-64.6474+0.7504i	-89.6773+0.7504i	-74.5424+0.7504i	-88.6453+0.7504i	-64.0784+0.7504i	-126.9327+0.7504i	-61.2783+0.7504i	-88.0111+0.7504i
3.1187	-64.7065+0.7504i	-89.2518+0.7504i	-74.5638+0.7504i	-88.6690+0.7504i	-64.1056+0.7504i	-114.1572+0.7504i	-61.2503+0.7504i	-87.9918+0.7504i
3.1208	-64.7635+0.7504i	-89.2364+0.7504i	-74.6013+0.7504i	-88.7075+0.7504i	-64.0950+0.7504i	-107.1124+0.7504i	-61.1921+0.7504i	-88.0206+0.7504i
3.1229	-64.8189+0.7504i	-89.0556+0.7504i	-74.6071+0.7504i	-88.7074+0.7504i	-64.1146+0.7504i	-103.6030+0.7504i	-61.1103+0.7504i	-88.0115+0.7504i
3.1250	-64.8915+0.7504i	-88.8986+0.7504i	-74.6322+0.7504i	-88.7427+0.7504i	-64.1166+0.7504i	-100.2491+0.7504i	-61.0716+0.7504i	-88.0343+0.7504i
3.1271	-64.9890+0.7504i	-88.7577+0.7504i	-74.6428+0.7504i	-88.7403+0.7504i	-64.1374+0.7504i	-98.1455+0.7504i	-60.9803+0.7504i	-88.0205+0.7504i
3.1292	-65.0055+0.7504i	-88.8149+0.7504i	-74.6744+0.7504i	-88.7809+0.7504i	-64.1615+0.7504i	-97.5295+0.7504i	-60.8904+0.7504i	-88.0428+0.7504i
3.1313	-65.1456+0.7504i	-88.6971+0.7504i	-74.6904+0.7504i	-88.7947+0.7504i	-64.1772+0.7504i	-96.5072+0.7504i	-60.7966+0.7504i	-88.0231+0.7504i
3.1333	-65.0963+0.7504i	-89.0664+0.7504i	-74.7529+0.7504i	-88.8602+0.7504i	-64.1888+0.7504i	-94.4892+0.7504i	-60.7880+0.7504i	-88.0651+0.7504i
3.1354	-65.2032+0.7504i	-88.9902+0.7504i	-74.7673+0.7504i	-88.8610+0.7504i	-64.2420+0.7504i	-95.0736+0.7504i	-60.6301+0.7504i	-88.0665+0.7504i
3.1375	-65.2378+0.7504i	-89.1183+0.7504i	-74.8199+0.7504i	-88.9062+0.7504i	-64.3513+0.7504i	-98.0291+0.7504i	-60.5653+0.7504i	-88.0897+0.7504i
3.1396	-65.3383+0.7504i	-89.3269+0.7504i	-74.8397+0.7504i	-88.9152+0.7504i	-64.4004+0.7504i	-98.0018+0.7504i	-60.5088+0.7504i	-88.1077+0.7504i
3.1417	-65.3796+0.7504i	-89.1567+0.7504i	-74.8759+0.7504i	-88.9683+0.7504i	-64.4223+0.7504i	-97.6314+0.7504i	-60.4291+0.7504i	-88.1370+0.7504i
3.1437	-65.3965+0.7504i	-89.2567+0.7504i	-74.9050+0.7504i	-88.9802+0.7504i	-64.4886+0.7504i	-98.7688+0.7504i	-60.2788+0.7504i	-88.2216+0.7504i
3.1458	-65.3492+0.7504i	-90.4560+0.7504i	-74.9618+0.7504i	-89.0395+0.7504i	-64.5378+0.7504i	-99.9379+0.7504i	-60.2784+0.7504i	-88.2935+0.7504i
3.1479	-65.5005+0.7504i	-88.9364+0.7504i	-75.0108+0.7504i	-89.0718+0.7504i	-64.6116+0.7504i	-100.2085+0.7504i	-60.1414+0.7504i	-88.3293+0.7504i
3.1500	-65.4761+0.7504i	-89.6384+0.7504i	-75.0781+0.7504i	-89.1283+0.7504i	-64.6009+0.7504i	-100.0067+0.7504i	-59.9981+0.7504i	-88.3421+0.7504i
3.1521	-65.4819+0.7504i	-90.1399+0.7504i	-75.1334+0.7504i	-89.1776+0.7504i	-64.6647+0.7504i	-100.6639+0.7504i	-59.7586+0.7504i	-88.3299+0.7504i
3.1542	-65.4775+0.7504i	-90.7410+0.7504i	-75.1975+0.7504i	-89.2372+0.7504i	-64.6920+0.7504i	-102.0008+0.7504i	-59.5956+0.7504i	-88.3428+0.7504i
3.1563	-65.5990+0.7504i	-89.9745+0.7504i	-75.2340+0.7504i	-89.2668+0.7504i	-64.7433+0.7504i	-103.7106+0.7504i	-59.3917+0.7504i	-88.3369+0.7504i
3.1583	-65.6432+0.7504i	-90.0920+0.7504i	-75.2686+0.7504i	-89.2728+0.7504i	-64.7769+0.7504i	-103.0215+0.7504i	-59.2035+0.7504i	-88.3510+0.7504i
3.1604	-65.7496+0.7504i	-89.3257+0.7504i	-75.2889+0.7504i	-89.2632+0.7504i	-64.8626+0.7504i	-105.6921+0.7504i	-59.0050+0.7504i	-88.3429+0.7504i
3.1625	-65.7497+0.7504i	-89.3167+0.7504i	-75.3430+0.7504i	-89.2946+0.7504i	-64.8878+0.7504i	-108.3332+0.7504i	-58.8692+0.7504i	-88.3796+0.7504i
3.1646	-65.8963+0.7504i	-88.8126+0.7504i	-75.3637+0.7504i	-89.2809+0.7504i	-64.9111+0.7504i	-123.1818+0.7504i	-58.6226+0.7504i	-88.3755+0.7504i
3.1667	-65.8914+0.7504i	-89.0886+0.7504i	-75.4208+0.7504i	-89.3075+0.7504i	-64.9370+0.7504i	-121.9919+0.7504i	-58.4962+0.7504i	-88.4109+0.7504i
3.1688	-66.0235+0.7504i	-88.5713+0.7504i	-75.4505+0.7504i	-89.3193+0.7504i	-65.0041+0.7504i	-119.7942+0.7504i	-58.2761+0.7504i	-88.4129+0.7504i
3.1708	-66.0705+0.7504i	-88.6353+0.7504i	-75.4845+0.7504i	-89.3283+0.7504i	-65.0302+0.7504i	-112.0067+0.7504i	-58.0429+0.7504i	-88.4268+0.7504i
3.1729	-66.1765+0.7504i	-88.2465+0.7504i	-75.4995+0.7504i	-89.3184+0.7504i	-65.0639+0.7504i	-108.9096+0.7504i	-57.8464+0.7504i	-88.4340+0.7504i
3.1750	-66.1740+0.7504i	-88.5696+0.7504i	-75.5548+0.7504i	-89.3603+0.7504i	-65.0157+0.7504i	-114.7882+0.7504i	-57.7472+0.7504i	-88.4699+0.7504i
3.1771	-66.2775+0.7504i	-88.1980+0.7504i	-75.5688+0.7504i	-89.3606+0.7504i	-65.1398+0.7504i	-109.9646+0.7504i	-57.5373+0.7504i	-88.4747+0.7504i
3.1792	-66.3197+0.7504i	-88.2230+0.7504i	-75.6181+0.7504i	-89.3852+0.7504i	-65.1818+0.7504i	-107.3320+0.7504i	-57.3612+0.7504i	-88.5044+0.7504i
3.1812	-66.4249+0.7504i	-87.9982+0.7504i	-75.6435+0.7504i	-89.3987+0.7504i	-65.1854+0.7504i	-115.9284+0.7504i	-57.1445+0.7504i	-88.5124+0.7504i
3.1833	-66.4486+0.7504i	-88.0139+0.7504i	-75.7127+0.7504i	-89.4501+0.7504i	-65.1105+0.7504i	-114.0158+0.7504i	-57.0746+0.7504i	-88.5661+0.7504i
3.1854	-66.5686+0.7504i	-87.7891+0.7504i	-75.7367+0.7504i	-89.4563+0.7504i	-65.2329+0.7504i	-111.5295+0.7504i	-56.8113+0.7504i	-88.5691+0.7504i
3.1875	-66.6211+0.7504i	-87.8017+0.7504i	-75.7877+0.7504i	-89.4956+0.7504i	-65.1790+0.7504i	-140.7906+0.7504i	-56.7340+0.7504i	-88.6166+0.7504i
3.1896	-66.7352+0.7504i	-87.6250+0.7504i	-75.8387+0.7504i	-89.5435+0.7504i	-65.2837+0.7504i	-114.6726+0.7504i	-56.4975+0.7504i	-88.6323+0.7504i
3.1917	-66.7999+0.7504i	-87.4758+0.7504i	-75.8483+0.7504i	-89.5380+0.7504i	-65.2024+0.7504i	-107.9058+0.7504i	-56.3726+0.7504i	-88.6782+0.7504i
3.1938	-66.9549+0.7504i	-87.2454+0.7504i	-75.8931+0.7504i	-89.5706+0.7504i	-65.3078+0.7504i	-117.2224+0.7504i	-56.3048+0.7504i	-88.6876+0.7504i
3.1958	-67.0274+0.7504i	-87.0635+0.7504i	-75.9432+0.7504i	-89.6229+0.7504i	-65.3011+0.7504i	-112.2239+0.7504i	-56.1618+0.7504i	-88.7326+0.7504i
3.1979	-67.1709+0.7504i	-86.6856+0.7504i	-75.9814+0.7504i	-89.6526+0.7504i	-65.3556+0.7504i	-115.1209+0.7504i	-56.0398+0.7504i	-88.7770+0.7504i
3.2000	-67.2672+0.7504i	-86.2543+0.7504i	-75.9968+0.7504i	-89.6587+0.7504i	-65.4094+0.7504i	-114.9793+0.7504i	-55.9865+0.7504i	-88.8412+0.7504i
3.2021	-67.4503+0.7504i	-85.9613+0.7504i	-76.0231+0.7504i	-89.6853+0.7504i	-65.5326+0.7504i	-123.6734+0.7504i	-55.5120+0.7504i	-88.8117+0.7504i
3.2042	-67.5544+0.7504i	-85.7274+0.7504i	-76.0134+0.7504i	-89.6916+0.7504i	-65.5537+0.7504i	-120.5942+0.7504i	-55.4141+0.7504i	-88.8732+0.7504i
3.2062	-67.7306+0.7504i	-85.4094+0.7504i	-76.0212+0.7504i	-89.6948+0.7504i	-65.6792+0.7504i	-128.4447+0.7504i	-55.2176+0.7504i	-88.9107+0.7504i
3.2083	-67.8837+0.7504i	-85.1039+0.7504i	-76.0387+0.7504i	-89.7074+0.7504i	-65.7460+0.7504i	-116.2822+0.7504i	-55.1070+0.7504i	-88.9690+0.7504i
3.2104	-67.6928+0.7504i	-85.5908+0.7504i	-76.1219+0.7504i	-89.7680+0.7504i	-65.6794+0.7504i	-133.9125+0.7504i	-55.1476+0.7504i	-89.0683+0.7504i
3.2125	-67.8061+0.7504i	-85.3407+0.7504i	-76.1061+0.7504i	-89.7824+0.7504i	-65.7357+0.7504i	-115.8318+0.7504i	-55.0540+0.7504i	-89.1271+0.7504i
3.2146	-67.8841+0.7504i	-85.1277+0.7504i	-76.1339+0.7504i	-89.8038+0.7504i	-65.7804+0.7504i	-114.9934+0.7504i	-54.8901+0.7504i	-89.1428+0.7504i
3.2167	-67.9224+0.7504i	-85.0856+0.7504i	-76.1720+0.7504i	-89.8516+0.7504i	-65.8054+0.7504i	-112.4827+0.7504i	-54.8652+0.7504i	-89.2219+0.7504i
3.2188	-68.0772+0.7504i	-84.7522+0.7504i	-76.1709+0.7504i	-89.8484+0.7504i	-65.9151+0.7504i	-111.1801+0.7504i	-54.6796+0.7504i	-89.2325+0.7504i
3.2208	-68.2226+0.7504i	-84.7131+0.7504i	-76.1578+0.7504i	-89.8542+0.7504i	-65.9366+0.7504i	-109.0915+0.7504i	-54.6539+0.7504i	-89.3069+0.7504i
3.2229	-68.3540+0.7504i	-84.4259+0.7504i	-76.1602+0.7504i	-89.8598+0.7504i	-65.9816+0.7504i	-108.5451+0.7504i	-54.4940+0.7504i	-89.3234+0.7504i
3.2250	-68.0995+0.7504i	-84.3938+0.7504i	-76.2845+0.7504i	-89.8935+0.7504i	-66.0259+0.7504i	-108.9324+0.7504i	-54.4539+0.7504i	-89.3901+0.7504i
3.2271	-68.1861+0.7504i	-84.6746+0.7504i	-76.2909+0.7504i	-89.8931+0.7504i	-66.0622+0.7504i	-107.2355+0.7504i	-54.3101+0.7504i	-89.4194+0.7504i
3.2292	-68.5668+0.7504i	-83.5630+0.7504i	-76.2704+0.7504i	-89.9042+0.7504i	-66.1238+0.7504i	-107.7261+0.7504i	-54.2560+0.7504i	-89.4866+0.7504i
3.2313	-68.6166+0.7504i	-83.7467+0.7504i	-76.1884+0.7504i	-89.9467+0.7504i	-66.1514+0.7504i	-106.5087+0.7504i	-54.2436+0.7504i	-89.5275+0.7504i
3.2333	-68.5915+0.7504i	-83.9569+0.7504i	-76.1666+0.7504i	-89.9528+0.7504i	-66.1724+0.7504i	-107.4609+0.7504i	-53.8664+0.7504i	-89.5488+0.7504i
3.2354	-68.5694+0.7504i	-84.2472+0.7504i	-76.1724+0.7504i	-89.9796+0.7504i	-66.2098+0.7504i	-106.6720+0.7504i	-53.9075+0.7504i	-89.6227+0.7504i
3.2375	-68.6987+0.7504i	-83.6959+0.7504i	-76.1374+0.7504i	-90.0015+0.7504i	-66.2586+0.7504i	-107.0430+0.7504i	-53.6884+0.7504i	-89.5803+0.7504i
3.2396	-68.6411+0.7504i	-84.0519+0.7504i	-76.0692+0.7504i	-89.9535+0.7504i	-66.2985+0.7504i	-106.3503+0.7504i	-53.7091+0.7504i	-89.6483+0.7504i
3.2417	-68.7188+0.7504i	-83.6614+0.7504i	-76.0662+0.7504i	-89.9651+0.7504i	-66.3174+0.7504i	-105.5146+0.7504i	-53.5262+0.7504i	-89.6455+0.7504i
3.2437	-68.7564+0.7504i	-83.7050+0.7504i	-76.0636+0.7504i	-89.9750+0.7504i	-66.3673+0.7504i	-104.0040+0.7504i	-53.4839+0.7504i	-89.6785+0.7504i
3.2458	-68.7787+0.7504i	-83.5131+0.7504i	-76.0453+0.7504i	-89.9879+0.7504i	-66.3884+0.7504i	-102.6512+0.7504i	-53.5228+0.7504i	-89.7342+0.7504i
3.2479	-68.7890+0.7504i	-83.6095+0.7504i	-76.0290+0.7504i	-89.9930+0.7504i	-66.4152+0.7504i	-102.8463+0.7504i	-53.4780+0.7504i	-89.7595+0.7504i
3.2500	-68.7937+0.7504i	-83.5496+0.7504i	-76.0084+0.7504i	-89.9844+0.7504i	-66.4285+0.7504i	-102.0931+0.7504i	-53.3017+0.7505i	-89.7757+0.7504i
3.2521	-68.8013+0.7504i	-83.5130+0.7504i	-76.0138+0.7504i	-89.9858+0.7504i	-66.4566+0.7504i	-101.5985+0.7504i	-53.2829+0.7505i	-89.8060+0.7504i
3.2542	-68.9363+0.7504i	-83.3087+0.7504i	-75.9972+0.7504i	-89.9866+0.7504i	-66.4826+0.7504i	-100.9740+0.7504i	-53.0287+0.7505i	-89.8106+0.7504i
3.2563	-68.9060+0.7504i	-83.4154+0.7504i	-76.0003+0.7504i	-89.9843+0.7504i	-66.4587+0.7504i	-102.1292+0.7504i	-53.0060+0.7505i	-89.8221+0.7504i
3.2583	-68.9625+0.7504i	-83.3982+0.7504i	-75.9943+0.7504i	-89.9807+0.7504i	-66.4756+0.7504i	-101.4073+0.7504i	-52.9171+0.7505i	-89.8325+0.7504i
3.2604	-68.9176+0.7504i	-83.4234+0.7504i	-75.9910+0.7504i	-89.9930+0.7504i	-66.4677+0.7504i	-102.2067+0.7504i	-52.8809+0.7505i	-89.8613+0.7504i
3.2625	-68.9397+0.7504i	-83.4240+0.7504i	-75.9915+0.7504i	-89.9982+0.7504i	-66.4534+0.7504i	-102.2695+0.7504i	-52.7061+0.7505i	-89.8563+0.7504i
3.2646	-68.9068+0.7504i	-83.5784+0.7504i	-75.9884+0.7504i	-89.9706+0.7504i	-66.4110+0.7504i	-102.4578+0.7504i	-52.6888+0.7505i	-89.8584+0.7504i
3.2667	-68.8354+0.7504i	-83.5527+0.7504i	-76.0003+0.7504i	-89.9835+0.7504i	-66.4083+0.7504i	-102.6923+0.7504i	-52.6359+0.7505i	-89.8654+0.7504i
3.2687	-68.8193+0.7504i	-83.6131+0.7504i	-76.0058+0.7504i	-90.0285+0.7504i	-66.3498+0.7504i	-103.3593+0.7504i	-52.6069+0.7505i	-89.8627+0.7504i
3.2708	-68.8040+0.7504i	-83.6192+0.7504i	-76.0098+0.7504i	-90.0616+0.7504i	-66.3405+0.7504i	-104.0542+0.7504i	-52.5623+0.7505i	-89.8596+0.7504i
3.2729	-68.7103+0.7504i	-83.7617+0.7504i	-76.0275+0.7504i	-90.0220+0.7504i	-66.2781+0.7504i	-106.2633+0.7504i	-52.5754+0.7505i	-89.8624+0.7504i
3.2750	-68.7238+0.7504i	-83.8387+0.7504i	-76.0321+0.7504i	-90.0341+0.7504i	-66.2693+0.7504i	-106.4513+0.7504i	-52.5244+0.7505i	-89.8617+0.7504i
3.2771	-68.6492+0.7504i	-84.0686+0.7504i	-76.0638+0.7504i	-90.0518+0.7504i	-66.2109+0.7504i	-106.1607+0.7504i	-52.5522+0.7505i	-89.8704+0.7504i
3.2792	-68.6215+0.7504i	-84.1979+0.7504i	-76.0640+0.7504i	-90.0556+0.7504i	-66.1932+0.7504i	-105.4078+0.7504i	-52.5078+0.7505i	-89.8651+0.7504i
3.2813	-68.5024+0.7504i	-84.3784+0.7504i	-76.0801+0.7504i	-90.0788+0.7504i	-66.1422+0.7504i	-107.3485+0.7504i	-52.5657+0.7505i	-89.8803+0.7504i
3.2833	-68.4923+0.7504i	-84.2125+0.7504i	-76.0813+0.7504i	-90.0793+0.7504i	-66.0982+0.7504i	-108.1748+0.7504i	-52.5124+0.7505i	-89.8743+0.7504i
3.2854	-68.3653+0.7504i	-84.5233+0.7504i	-76.1053+0.7504i	-90.1168+0.7504i	-66.0224+0.7504i	-109.5271+0.7504i	-52.5972+0.7505i	-89.8925+0.7504i
3.2875	-68.4208+0.7504i	-84.8000+0.7504i	-76.0943+0.7504i	-90.1140+0.7504i	-66.0356+0.7504i	-108.7933+0.7504i	-52.5227+0.7505i	-89.8891+0.7504i
3.2896	-68.3075+0.7504i	-84.9247+0.7504i	-76.1186+0.7504i	-90.1301+0.7504i	-65.9459+0.7504i	-112.1988+0.7504i	-52.6017+0.7505i	-89.9081+0.7504i
3.2917	-68.4199+0.7504i	-84.7897+0.7504i	-76.1231+0.7504i	-90.1137+0.7504i	-65.9849+0.7504i	-112.0228+0.7504i	-52.5215+0.7505i	-89.8542+0.7504i
3.2938	-68.3270+0.7504i	-84.8917+0.7504i	-76.1438+0.7504i	-90.1449+0.7504i	-65.8640+0.7504i	-122.2219+0.7504i	-52.5673+0.7505i	-89.8878+0.7504i
3.2958	-68.3805+0.7504i	-84.8528+0.7504i	-76.1442+0.7504i	-90.1116+0.7504i	-65.8953+0.7504i	-127.5508+0.7504i	-52.4490+0.7505i	-89.8508+0.7504i
3.2979	-68.2706+0.7504i	-85.2295+0.7504i	-76.1635+0.7504i	-90.1337+0.7504i	-65.8341+0.7504i	-122.7156+0.7504i	-52.4973+0.7505i	-89.8690+0.7504i
3.3000	-68.3315+0.7504i	-85.1726+0.7504i	-76.1620+0.7504i	-90.1316+0.7504i	-65.8005+0.7504i	-119.5136+0.7504i	-52.5488+0.7505i	-89.8427+0.7504i
3.3021	-68.2477+0.7504i	-85.1534+0.7504i	-76.1712+0.7504i	-90.1443+0.7504i	-65.6869+0.7504i	-110.1667+0.7504i	-52.6142+0.7505i	-89.8525+0.7504i
3.3042	-68.2744+0.7504i	-85.1844+0.7504i	-76.1340+0.7504i	-90.1062+0.7504i	-65.7390+0.7504i	-114.8086+0.7504i	-52.5417+0.7505i	-89.7958+0.7504i
3.3062	-68.1728+0.7504i	-85.5582+0.7504i	-76.1561+0.7504i	-90.1184+0.7504i	-65.6177+0.7504i	-109.9398+0.7504i	-52.6275+0.7505i	-89.8073+0.7504i
3.3083	-68.2325+0.7504i	-85.2488+0.7504i	-76.1280+0.7504i	-90.0832+0.7504i	-65.6466+0.7504i	-111.2224+0.7504i	-52.5519+0.7505i	-89.7661+0.7504i
3.3104	-68.0948+0.7504i	-85.6356+0.7504i	-76.1334+0.7504i	-90.0865+0.7504i	-65.5687+0.7504i	-108.2020+0.7504i	-52.6344+0.7505i	-89.7711+0.7504i
3.3125	-68.1015+0.7504i	-85.7849+0.7504i	-76.0814+0.7504i	-90.0519+0.7504i	-65.5821+0.7504i	-111.3413+0.7504i	-52.5172+0.7505i	-89.7514+0.7504i
3.3146	-67.9738+0.7504i	-85.9116+0.7504i	-76.0557+0.7504i	-90.0526+0.7504i	-65.5069+0.7504i	-108.0078+0.7504i	-52.5425+0.7505i	-89.7438+0.7504i
3.3167	-68.0257+0.7504i	-85.7470+0.7504i	-76.0471+0.7504i	-90.0303+0.7504i	-65.4797+0.7504i	-107.7436+0.7504i	-52.4828+0.7505i	-89.7125+0.7504i
3.3188	-67.9488+0.7504i	-86.2355+0.7504i	-76.0215+0.7504i	-90.0079+0.7504i	-65.4314+0.7504i	-106.2719+0.7504i	-52.5016+0.7505i	-89.7131+0.7504i
3.3208	-67.9518+0.7504i	-86.0808+0.7504i	-75.9958+0.7504i	-89.9832+0.7504i	-65.4281+0.7504i	-106.0246+0.7504i	-52.4363+0.7505i	-89.6833+0.7504i
3.3229	-67.8651+0.7504i	-86.3701+0.7504i	-75.9842+0.7504i	-89.9672+0.7504i	-65.3763+0.7504i	-104.4488+0.7504i	-52.4481+0.7505i	-89.6762+0.7504i
3.3250	-67.8686+0.7504i	-86.4849+0.7504i	-75.9633+0.7504i	-89.9422+0.7504i	-65.4027+0.7504i	-103.6311+0.7504i	-52.3875+0.7505i	-89.6534+0.7504i
3.3271	-67.7551+0.7504i	-86.7836+0.7504i	-75.9741+0.7504i	-89.9688+0.7504i	-65.3586+0.7504i	-102.3189+0.7504i	-52.3908+0.7505i	-89.6504+0.7504i
3.3292	-67.8151+0.7504i	-86.7273+0.7504i	-75.9179+0.7504i	-89.9567+0.7504i	-65.3921+0.7504i	-104.8896+0.7504i	-52.2770+0.7505i	-89.6238+0.7504i
3.3312	-67.7347+0.7504i	-87.0167+0.7504i	-75.8819+0.7504i	-89.9152+0.7504i	-65.3472+0.7504i	-103.9013+0.7504i	-52.2916+0.7505i	-89.6228+0.7504i
3.3333	-67.7734+0.7504i	-86.7971+0.7504i	-75.8760+0.7504i	-89.9071+0.7504i	-65.2914+0.7504i	-100.0273+0.7504i	-52.2290+0.7505i	-89.6004+0.7504i
3.3354	-67.6836+0.7504i	-87.1288+0.7504i	-75.8488+0.7504i	-89.8979+0.7504i	-65.2732+0.7504i	-99.6344+0.7504i	-52.2050+0.7505i	-89.5933+0.7504i
3.3375	-67.7080+0.7504i	-87.0418+0.7504i	-75.8168+0.7504i	-89.8762+0.7504i	-65.2974+0.7504i	-100.0290+0.7504i	-52.1265+0.7505i	-89.5795+0.7504i
3.3396	-67.6065+0.7504i	-87.3586+0.7504i	-75.7984+0.7504i	-89.8487+0.7504i	-65.2612+0.7504i	-99.9697+0.7504i	-52.1358+0.7505i	-89.5764+0.7504i
3.3417	-67.6370+0.7504i	-87.4374+0.7504i	-75.7821+0.7504i	-89.8274+0.7504i	-65.2744+0.7504i	-100.6815+0.7504i	-52.0514+0.7505i	-89.5635+0.7504i
3.3438	-67.5892+0.7504i	-87.4273+0.7504i	-75.7837+0.7504i	-89.8061+0.7504i	-65.2572+0.7504i	-99.8262+0.7504i	-52.0221+0.7505i	-89.5523+0.7504i
3.3458	-67.5741+0.7504i	-87.4739+0.7504i	-75.7855+0.7504i	-89.7949+0.7504i	-65.2928+0.7504i	-101.3052+0.7504i	-51.9768+0.7505i	-89.5460+0.7504i
3.3479	-67.5478+0.7504i	-87.5776+0.7504i	-75.7719+0.7504i	-89.7614+0.7504i	-65.2622+0.7504i	-100.9359+0.7504i	-51.9023+0.7505i	-89.5369+0.7504i
3.3500	-67.5214+0.7504i	-87.5322+0.7504i	-75.7403+0.7504i	-89.7381+0.7504i	-65.2643+0.7504i	-101.2147+0.7504i	-51.8665+0.7505i	-89.5319+0.7504i
3.3521	-67.4441+0.7504i	-87.6930+0.7504i	-75.7275+0.7504i	-89.7272+0.7504i	-65.2529+0.7504i	-100.3874+0.7504i	-51.8129+0.7505i	-89.5294+0.7504i
3.3542	-67.4275+0.7504i	-88.0657+0.7504i	-75.7426+0.7504i	-89.7094+0.7504i	-65.2545+0.7504i	-100.5255+0.7504i	-51.7680+0.7505i	-89.5263+0.7504i
3.3563	-67.3527+0.7504i	-88.0855+0.7504i	-75.7199+0.7504i	-89.6923+0.7504i	-65.2487+0.7504i	-100.4233+0.7504i	-51.7277+0.7505i	-89.5192+0.7504i
3.3583	-67.3052+0.7504i	-88.5500+0.7504i	-75.7340+0.7504i	-89.6886+0.7504i	-65.2373+0.7504i	-99.5826+0.7504i	-51.7339+0.7505i	-89.5146+0.7504i
3.3604	-67.2372+0.7504i	-88.9499+0.7504i	-75.7229+0.7504i	-89.6754+0.7504i	-65.2462+0.7504i	-99.8554+0.7504i	-51.7282+0.7505i	-89.5125+0.7504i
3.3625	-67.1754+0.7504i	-89.2287+0.7504i	-75.7186+0.7504i	-89.6601+0.7504i	-65.2625+0.7504i	-100.1216+0.7504i	-51.7336+0.7505i	-89.5157+0.7504i
3.3646	-67.1121+0.7504i	-89.9150+0.7504i	-75.7166+0.7504i	-89.6522+0.7504i	-65.2369+0.7504i	-99.9309+0.7504i	-51.7235+0.7505i	-89.5200+0.7504i
3.3667	-67.0910+0.7504i	-90.4051+0.7504i	-75.7196+0.7504i	-89.6482+0.7504i	-65.2590+0.7504i	-99.3209+0.7504i	-51.7175+0.7505i	-89.5215+0.7504i
3.3687	-67.0075+0.7504i	-91.1539+0.7504i	-75.7181+0.7504i	-89.6418+0.7504i	-65.2418+0.7504i	-98.9808+0.7504i	-51.7414+0.7505i	-89.5283+0.7504i
3.3708	-66.9688+0.7504i	-91.7192+0.7504i	-75.7150+0.7504i	-89.6330+0.7504i	-65.2490+0.7504i	-99.3681+0.7504i	-51.7322+0.7505i	-89.5264+0.7504i
3.3729	-66.8854+0.7504i	-92.6619+0.7504i	-75.7226+0.7504i	-89.6336+0.7504i	-65.2335+0.7504i	-98.7388+0.7504i	-51.7501+0.7505i	-89.5334+0.7504i
3.3750	-66.8464+0.7504i	-92.8091+0.7504i	-75.7245+0.7504i	-89.6266+0.7504i	-65.2324+0.7504i	-98.3957+0.7504i	-51.7407+0.7505i	-89.5314+0.7504i
3.3771	-66.7793+0.7504i	-93.8360+0.7504i	-75.7310+0.7504i	-89.6292+0.7504i	-65.2192+0.7504i	-98.0553+0.7504i	-51.6976+0.7505i	-89.5345+0.7504i
3.3792	-66.7415+0.7504i	-93.8476+0.7504i	-75.7274+0.7504i	-89.6204+0.7504i	-65.2114+0.7504i	-98.0180+0.7504i	-51.7170+0.7505i	-89.5402+0.7504i
