Time (seconds)	TX1 (dB)	TX2 (dB)	TX3 (dB)	TX4 (dB)	TX5 (dB)	TX6 (dB)	TX7 (dB)	TX8 (dB)	
1.7125	-63.3287+0.7504i	-80.9305+0.7504i	-79.9041+0.7504i	-94.0343+0.7504i	-63.5031+0.7504i	-83.9509+0.7504i	-60.2912+0.7504i	-94.0070+0.7504i
1.7146	-63.2208+0.7504i	-80.9799+0.7504i	-79.9607+0.7504i	-94.0679+0.7504i	-63.5676+0.7504i	-83.7828+0.7504i	-60.3805+0.7504i	-94.0203+0.7504i
1.7167	-63.1229+0.7504i	-81.0461+0.7504i	-80.0204+0.7504i	-94.0986+0.7504i	-63.6114+0.7504i	-83.5842+0.7504i	-60.4643+0.7504i	-94.0313+0.7504i
1.7188	-62.9989+0.7504i	-81.0902+0.7504i	-80.0729+0.7504i	-94.1336+0.7504i	-63.7346+0.7504i	-83.6121+0.7504i	-60.5503+0.7504i	-94.0459+0.7504i
1.7208	-62.8901+0.7504i	-81.1157+0.7504i	-80.1247+0.7504i	-94.1648+0.7504i	-63.8169+0.7504i	-83.4638+0.7504i	-60.6336+0.7504i	-94.0630+0.7504i
1.7229	-62.7816+0.7504i	-81.1539+0.7504i	-80.1781+0.7504i	-94.1992+0.7504i	-63.8562+0.7504i	-83.1770+0.7504i	-60.7223+0.7504i	-94.0810+0.7504i
1.7250	-62.6797+0.7504i	-81.2173+0.7504i	-80.2307+0.7504i	-94.2312+0.7504i	-63.9611+0.7504i	-83.1144+0.7504i	-60.7994+0.7504i	-94.0947+0.7504i
1.7271	-62.5745+0.7504i	-81.2496+0.7504i	-80.2817+0.7504i	-94.2653+0.7504i	-64.0798+0.7504i	-83.1066+0.7504i	-60.8822+0.7504i	-94.1150+0.7504i
1.7292	-62.4693+0.7504i	-81.2900+0.7504i	-80.3376+0.7504i	-94.3020+0.7504i	-64.1783+0.7504i	-82.9870+0.7504i	-60.9752+0.7504i	-94.1352+0.7504i
1.7312	-62.3686+0.7504i	-81.3284+0.7504i	-80.3892+0.7504i	-94.3344+0.7504i	-64.2293+0.7504i	-82.7452+0.7504i	-61.0606+0.7504i	-94.1545+0.7504i
1.7333	-62.3842+0.7504i	-81.3816+0.7504i	-80.3839+0.7504i	-94.3323+0.7504i	-64.2545+0.7504i	-82.8330+0.7504i	-61.0301+0.7504i	-94.1533+0.7504i
1.7354	-62.3972+0.7504i	-81.4181+0.7504i	-80.3826+0.7504i	-94.3289+0.7504i	-64.2371+0.7504i	-82.7766+0.7504i	-60.9978+0.7504i	-94.1495+0.7504i
1.7375	-62.3973+0.7504i	-81.4355+0.7504i	-80.3792+0.7504i	-94.3263+0.7504i	-64.2500+0.7504i	-82.7980+0.7504i	-60.9675+0.7504i	-94.1447+0.7504i
1.7396	-62.4294+0.7504i	-81.5014+0.7504i	-80.3847+0.7504i	-94.3253+0.7504i	-64.2463+0.7504i	-82.7969+0.7504i	-60.9426+0.7504i	-94.1408+0.7504i
1.7417	-62.4410+0.7504i	-81.5164+0.7504i	-80.3820+0.7504i	-94.3223+0.7504i	-64.2460+0.7504i	-82.8075+0.7504i	-60.9193+0.7504i	-94.1394+0.7504i
1.7437	-62.4657+0.7504i	-81.5556+0.7504i	-80.3836+0.7504i	-94.3180+0.7504i	-64.2596+0.7504i	-82.8634+0.7504i	-60.8990+0.7504i	-94.1382+0.7504i
1.7458	-62.4835+0.7504i	-81.5898+0.7504i	-80.3844+0.7504i	-94.3161+0.7504i	-64.2583+0.7504i	-82.8794+0.7504i	-60.8762+0.7504i	-94.1353+0.7504i
1.7479	-62.5141+0.7504i	-81.6460+0.7504i	-80.3873+0.7504i	-94.3170+0.7504i	-64.2595+0.7504i	-82.9022+0.7504i	-60.8713+0.7504i	-94.1313+0.7504i
1.7500	-62.5489+0.7504i	-81.7194+0.7504i	-80.3866+0.7504i	-94.3140+0.7504i	-64.2433+0.7504i	-82.8792+0.7504i	-60.8448+0.7504i	-94.1285+0.7504i
1.7521	-62.5573+0.7504i	-81.7328+0.7504i	-80.3858+0.7504i	-94.3124+0.7504i	-64.2529+0.7504i	-82.9163+0.7504i	-60.8373+0.7504i	-94.1268+0.7504i
1.7542	-62.5692+0.7504i	-81.7391+0.7504i	-80.3859+0.7504i	-94.3104+0.7504i	-64.2760+0.7504i	-82.9518+0.7504i	-60.8192+0.7504i	-94.1255+0.7504i
1.7563	-62.6114+0.7504i	-81.7859+0.7504i	-80.3863+0.7504i	-94.3069+0.7504i	-64.2647+0.7504i	-82.9812+0.7504i	-60.8030+0.7504i	-94.1224+0.7504i
1.7583	-62.6228+0.7504i	-81.8072+0.7504i	-80.3872+0.7504i	-94.3051+0.7504i	-64.2660+0.7504i	-82.9869+0.7504i	-60.7862+0.7504i	-94.1208+0.7504i
1.7604	-62.6414+0.7504i	-81.8309+0.7504i	-80.3834+0.7504i	-94.3018+0.7504i	-64.2674+0.7504i	-83.0164+0.7504i	-60.7531+0.7504i	-94.1269+0.7504i
1.7625	-62.6557+0.7504i	-81.8439+0.7504i	-80.3837+0.7504i	-94.2997+0.7504i	-64.2538+0.7504i	-83.0463+0.7504i	-60.7418+0.7504i	-94.1249+0.7504i
1.7646	-62.6748+0.7504i	-81.8688+0.7504i	-80.3793+0.7504i	-94.2955+0.7504i	-64.2707+0.7504i	-83.0972+0.7504i	-60.7336+0.7504i	-94.1261+0.7504i
1.7667	-62.6948+0.7504i	-81.9006+0.7504i	-80.3783+0.7504i	-94.2935+0.7504i	-64.2727+0.7504i	-83.1154+0.7504i	-60.7154+0.7504i	-94.1288+0.7504i
1.7688	-62.7041+0.7504i	-81.9235+0.7504i	-80.3772+0.7504i	-94.2906+0.7504i	-64.2732+0.7504i	-83.1321+0.7504i	-60.6830+0.7504i	-94.1275+0.7504i
1.7708	-62.7167+0.7504i	-81.9244+0.7504i	-80.3762+0.7504i	-94.2885+0.7504i	-64.2753+0.7504i	-83.1535+0.7504i	-60.6710+0.7504i	-94.1282+0.7504i
1.7729	-62.7297+0.7504i	-81.9559+0.7504i	-80.3742+0.7504i	-94.2866+0.7504i	-64.2812+0.7504i	-83.1825+0.7504i	-60.6666+0.7504i	-94.1274+0.7504i
1.7750	-62.7463+0.7504i	-81.9802+0.7504i	-80.3720+0.7504i	-94.2883+0.7504i	-64.2826+0.7504i	-83.2131+0.7504i	-60.6469+0.7504i	-94.1290+0.7504i
1.7771	-62.7610+0.7504i	-82.0042+0.7504i	-80.3711+0.7504i	-94.2850+0.7504i	-64.2832+0.7504i	-83.2326+0.7504i	-60.6143+0.7504i	-94.1279+0.7504i
1.7792	-62.8024+0.7504i	-82.0894+0.7504i	-80.3689+0.7504i	-94.2788+0.7504i	-64.2806+0.7504i	-83.2548+0.7504i	-60.6008+0.7504i	-94.1291+0.7504i
1.7813	-62.8183+0.7504i	-82.0974+0.7504i	-80.3696+0.7504i	-94.2784+0.7504i	-64.2791+0.7504i	-83.2745+0.7504i	-60.6014+0.7504i	-94.1285+0.7504i
1.7833	-62.8057+0.7504i	-82.0499+0.7504i	-80.3682+0.7504i	-94.2751+0.7504i	-64.2768+0.7504i	-83.2981+0.7504i	-60.5791+0.7504i	-94.1312+0.7504i
1.7854	-62.8254+0.7504i	-82.0976+0.7504i	-80.3683+0.7504i	-94.2781+0.7504i	-64.2693+0.7504i	-83.2904+0.7504i	-60.5673+0.7504i	-94.1304+0.7504i
1.7875	-62.8376+0.7504i	-82.1024+0.7504i	-80.3670+0.7504i	-94.2754+0.7504i	-64.2681+0.7504i	-83.3158+0.7504i	-60.5540+0.7504i	-94.1323+0.7504i
1.7896	-62.8578+0.7504i	-82.1237+0.7504i	-80.3678+0.7504i	-94.2746+0.7504i	-64.2705+0.7504i	-83.3462+0.7504i	-60.5385+0.7504i	-94.1334+0.7504i
1.7917	-62.8407+0.7504i	-82.0595+0.7504i	-80.3660+0.7504i	-94.2732+0.7504i	-64.2574+0.7504i	-83.3363+0.7504i	-60.5268+0.7504i	-94.1312+0.7504i
1.7937	-62.8570+0.7504i	-82.0935+0.7504i	-80.3651+0.7504i	-94.2710+0.7504i	-64.2595+0.7504i	-83.3537+0.7504i	-60.5145+0.7504i	-94.1341+0.7504i
1.7958	-62.8796+0.7504i	-82.1336+0.7504i	-80.3661+0.7504i	-94.2715+0.7504i	-64.2581+0.7504i	-83.3686+0.7504i	-60.5051+0.7504i	-94.1329+0.7504i
1.7979	-62.8917+0.7504i	-82.1284+0.7504i	-80.3641+0.7504i	-94.2666+0.7504i	-64.2502+0.7504i	-83.3861+0.7504i	-60.4784+0.7504i	-94.1334+0.7504i
1.8000	-62.8938+0.7504i	-82.1190+0.7504i	-80.3627+0.7504i	-94.2666+0.7504i	-64.2443+0.7504i	-83.3948+0.7504i	-60.4682+0.7504i	-94.1356+0.7504i
1.8021	-62.9052+0.7504i	-82.1293+0.7504i	-80.3636+0.7504i	-94.2649+0.7504i	-64.2362+0.7504i	-83.3975+0.7504i	-60.4367+0.7504i	-94.1356+0.7504i
1.8042	-62.9353+0.7504i	-82.1874+0.7504i	-80.3626+0.7504i	-94.2634+0.7504i	-64.2324+0.7504i	-83.4045+0.7504i	-60.4271+0.7504i	-94.1372+0.7504i
1.8062	-62.9435+0.7504i	-82.1893+0.7504i	-80.3600+0.7504i	-94.2608+0.7504i	-64.2298+0.7504i	-83.4243+0.7504i	-60.4086+0.7504i	-94.1346+0.7504i
1.8083	-62.9456+0.7504i	-82.1725+0.7504i	-80.3590+0.7504i	-94.2591+0.7504i	-64.2252+0.7504i	-83.4334+0.7504i	-60.3919+0.7504i	-94.1376+0.7504i
1.8104	-62.9609+0.7504i	-82.1923+0.7504i	-80.3598+0.7504i	-94.2586+0.7504i	-64.2157+0.7504i	-83.4248+0.7504i	-60.3911+0.7504i	-94.1416+0.7504i
1.8125	-62.9669+0.7504i	-82.1853+0.7504i	-80.3585+0.7504i	-94.2568+0.7504i	-64.2046+0.7504i	-83.4205+0.7504i	-60.3744+0.7504i	-94.1421+0.7504i
1.8146	-62.9849+0.7504i	-82.1953+0.7504i	-80.3599+0.7504i	-94.2560+0.7504i	-64.1939+0.7504i	-83.4115+0.7504i	-60.3841+0.7504i	-94.1438+0.7504i
1.8167	-62.9846+0.7504i	-82.1708+0.7504i	-80.3597+0.7504i	-94.2549+0.7504i	-64.1975+0.7504i	-83.4272+0.7504i	-60.3721+0.7504i	-94.1482+0.7504i
1.8188	-62.9908+0.7504i	-82.1807+0.7504i	-80.3583+0.7504i	-94.2533+0.7504i	-64.1847+0.7504i	-83.4096+0.7504i	-60.3630+0.7504i	-94.1498+0.7504i
1.8208	-62.9823+0.7504i	-82.1264+0.7504i	-80.3574+0.7504i	-94.2516+0.7504i	-64.1778+0.7504i	-83.4123+0.7504i	-60.3571+0.7504i	-94.1528+0.7504i
1.8229	-63.0178+0.7504i	-82.1262+0.7504i	-80.3619+0.7504i	-94.2520+0.7504i	-64.1594+0.7504i	-83.4216+0.7504i	-60.3557+0.7504i	-94.1578+0.7504i
1.8250	-63.0241+0.7504i	-82.1336+0.7504i	-80.3602+0.7504i	-94.2499+0.7504i	-64.1471+0.7504i	-83.4060+0.7504i	-60.3488+0.7504i	-94.1590+0.7504i
1.8271	-63.0289+0.7504i	-82.1278+0.7504i	-80.3601+0.7504i	-94.2496+0.7504i	-64.1355+0.7504i	-83.3898+0.7504i	-60.3088+0.7504i	-94.1601+0.7504i
1.8292	-63.0309+0.7504i	-82.0941+0.7504i	-80.3611+0.7504i	-94.2490+0.7504i	-64.1219+0.7504i	-83.3805+0.7504i	-60.3086+0.7504i	-94.1607+0.7504i
1.8313	-63.0445+0.7504i	-82.0933+0.7504i	-80.3590+0.7504i	-94.2458+0.7504i	-64.1127+0.7504i	-83.3803+0.7504i	-60.3194+0.7504i	-94.1641+0.7504i
1.8333	-63.0558+0.7504i	-82.0946+0.7504i	-80.3592+0.7504i	-94.2453+0.7504i	-64.0946+0.7504i	-83.3652+0.7504i	-60.3057+0.7504i	-94.1674+0.7504i
1.8354	-63.0601+0.7504i	-82.0842+0.7504i	-80.3561+0.7504i	-94.2434+0.7504i	-64.0835+0.7504i	-83.3553+0.7504i	-60.2734+0.7504i	-94.1676+0.7504i
1.8375	-63.0720+0.7504i	-82.0929+0.7504i	-80.3571+0.7504i	-94.2476+0.7504i	-64.0716+0.7504i	-83.3476+0.7504i	-60.2743+0.7504i	-94.1680+0.7504i
1.8396	-63.0671+0.7504i	-82.0875+0.7504i	-80.3547+0.7504i	-94.2456+0.7504i	-64.0701+0.7504i	-83.3370+0.7504i	-60.2865+0.7504i	-94.1700+0.7504i
1.8417	-63.0804+0.7504i	-82.0769+0.7504i	-80.3532+0.7504i	-94.2394+0.7504i	-64.0556+0.7504i	-83.3302+0.7504i	-60.2699+0.7504i	-94.1739+0.7504i
1.8438	-63.0887+0.7504i	-82.0509+0.7504i	-80.3537+0.7504i	-94.2405+0.7504i	-64.0437+0.7504i	-83.3200+0.7504i	-60.2433+0.7504i	-94.1756+0.7504i
1.8458	-63.0895+0.7504i	-81.8630+0.7504i	-80.3522+0.7504i	-94.2371+0.7504i	-64.0286+0.7504i	-83.2951+0.7504i	-60.2425+0.7504i	-94.1785+0.7504i
1.8479	-63.1042+0.7504i	-81.8576+0.7504i	-80.3503+0.7504i	-94.2351+0.7504i	-64.0169+0.7504i	-83.2913+0.7504i	-60.2572+0.7504i	-94.1805+0.7504i
1.8500	-63.1068+0.7504i	-81.8462+0.7504i	-80.3502+0.7504i	-94.2341+0.7504i	-64.0016+0.7504i	-83.2767+0.7504i	-60.2445+0.7504i	-94.1811+0.7504i
1.8521	-63.1056+0.7504i	-81.8409+0.7504i	-80.3468+0.7504i	-94.2322+0.7504i	-63.9875+0.7504i	-83.2417+0.7504i	-60.2438+0.7504i	-94.1833+0.7504i
1.8542	-63.0823+0.7504i	-81.7785+0.7504i	-80.3418+0.7504i	-94.2294+0.7504i	-63.9869+0.7504i	-83.2389+0.7504i	-60.2243+0.7504i	-94.1839+0.7504i
1.8562	-63.0904+0.7504i	-81.7841+0.7504i	-80.3383+0.7504i	-94.2255+0.7504i	-63.9768+0.7504i	-83.2262+0.7504i	-60.2119+0.7504i	-94.1833+0.7504i
1.8583	-63.0885+0.7504i	-81.7937+0.7504i	-80.3334+0.7504i	-94.2232+0.7504i	-63.9641+0.7504i	-83.1973+0.7504i	-60.2001+0.7504i	-94.1834+0.7504i
1.8604	-63.0756+0.7504i	-81.7712+0.7504i	-80.3331+0.7504i	-94.2229+0.7504i	-63.9604+0.7504i	-83.1666+0.7504i	-60.1670+0.7504i	-94.1835+0.7504i
1.8625	-63.0672+0.7504i	-81.7462+0.7504i	-80.3335+0.7504i	-94.2232+0.7504i	-63.9558+0.7504i	-83.1377+0.7504i	-60.1750+0.7504i	-94.1851+0.7504i
1.8646	-63.0697+0.7504i	-81.7362+0.7504i	-80.3293+0.7504i	-94.2202+0.7504i	-63.9473+0.7504i	-83.1218+0.7504i	-60.1990+0.7504i	-94.1918+0.7504i
1.8667	-63.0607+0.7504i	-81.7128+0.7504i	-80.3303+0.7504i	-94.2209+0.7504i	-63.9363+0.7504i	-83.0878+0.7504i	-60.1943+0.7504i	-94.1942+0.7504i
1.8687	-63.0572+0.7504i	-81.7039+0.7504i	-80.3323+0.7504i	-94.2230+0.7504i	-63.9305+0.7504i	-83.0551+0.7504i	-60.1629+0.7504i	-94.1925+0.7504i
1.8708	-63.0534+0.7504i	-81.6939+0.7504i	-80.3306+0.7504i	-94.2211+0.7504i	-63.9270+0.7504i	-83.0309+0.7504i	-60.1691+0.7504i	-94.1933+0.7504i
1.8729	-63.0415+0.7504i	-81.6779+0.7504i	-80.3317+0.7504i	-94.2213+0.7504i	-63.9215+0.7504i	-83.0048+0.7504i	-60.1999+0.7504i	-94.1999+0.7504i
1.8750	-63.0339+0.7504i	-81.6544+0.7504i	-80.3313+0.7504i	-94.2216+0.7504i	-63.9156+0.7504i	-82.9794+0.7504i	-60.1916+0.7504i	-94.2015+0.7504i
1.8771	-63.0361+0.7504i	-81.6490+0.7504i	-80.3320+0.7504i	-94.2208+0.7504i	-63.9028+0.7504i	-82.9478+0.7504i	-60.1738+0.7504i	-94.2024+0.7504i
1.8792	-63.0336+0.7504i	-81.6448+0.7504i	-80.3304+0.7504i	-94.2198+0.7504i	-63.8914+0.7504i	-82.9103+0.7504i	-60.1816+0.7504i	-94.2049+0.7504i
1.8813	-63.0333+0.7504i	-81.6218+0.7504i	-80.3293+0.7504i	-94.2191+0.7504i	-63.8842+0.7504i	-82.8903+0.7504i	-60.2026+0.7504i	-94.2078+0.7504i
1.8833	-63.0385+0.7504i	-81.6445+0.7504i	-80.3248+0.7504i	-94.2162+0.7504i	-63.8727+0.7504i	-82.8667+0.7504i	-60.1860+0.7504i	-94.2055+0.7504i
1.8854	-63.0268+0.7504i	-81.6388+0.7504i	-80.3203+0.7504i	-94.2139+0.7504i	-63.8588+0.7504i	-82.8186+0.7504i	-60.1733+0.7504i	-94.2025+0.7504i
1.8875	-63.0151+0.7504i	-81.6066+0.7504i	-80.3149+0.7504i	-94.2103+0.7504i	-63.8522+0.7504i	-82.8026+0.7504i	-60.1701+0.7504i	-94.2022+0.7504i
1.8896	-63.0319+0.7504i	-81.6004+0.7504i	-80.3206+0.7504i	-94.2130+0.7504i	-63.8295+0.7504i	-82.7740+0.7504i	-60.1949+0.7504i	-94.2101+0.7504i
1.8917	-63.0189+0.7504i	-81.5866+0.7504i	-80.3208+0.7504i	-94.2136+0.7504i	-63.8209+0.7504i	-82.7256+0.7504i	-60.1998+0.7504i	-94.2125+0.7504i
1.8938	-63.0090+0.7504i	-81.5782+0.7504i	-80.3227+0.7504i	-94.2157+0.7504i	-63.8105+0.7504i	-82.6781+0.7504i	-60.1806+0.7504i	-94.2141+0.7504i
1.8958	-63.0028+0.7504i	-81.5583+0.7504i	-80.3227+0.7504i	-94.2154+0.7504i	-63.8026+0.7504i	-82.6499+0.7504i	-60.1879+0.7504i	-94.2146+0.7504i
1.8979	-62.9939+0.7504i	-81.5496+0.7504i	-80.3209+0.7504i	-94.2138+0.7504i	-63.7984+0.7504i	-82.6234+0.7504i	-60.2052+0.7504i	-94.2168+0.7504i
1.9000	-62.9885+0.7504i	-81.5424+0.7504i	-80.3212+0.7504i	-94.2188+0.7504i	-63.7809+0.7504i	-82.5820+0.7504i	-60.2079+0.7504i	-94.2178+0.7504i
1.9021	-62.9768+0.7504i	-81.5313+0.7504i	-80.3174+0.7504i	-94.2162+0.7504i	-63.7783+0.7504i	-82.5489+0.7504i	-60.1819+0.7504i	-94.2155+0.7504i
1.9042	-62.9653+0.7504i	-81.4976+0.7504i	-80.3154+0.7504i	-94.2114+0.7504i	-63.7690+0.7504i	-82.5154+0.7504i	-60.1830+0.7504i	-94.2162+0.7504i
1.9063	-62.9611+0.7504i	-81.4971+0.7504i	-80.3126+0.7504i	-94.2116+0.7504i	-63.7594+0.7504i	-82.4911+0.7504i	-60.2044+0.7504i	-94.2176+0.7504i
1.9083	-62.9571+0.7504i	-81.4877+0.7504i	-80.3102+0.7504i	-94.2096+0.7504i	-63.7543+0.7504i	-82.4634+0.7504i	-60.1955+0.7504i	-94.2193+0.7504i
1.9104	-62.9541+0.7504i	-81.4796+0.7504i	-80.3078+0.7504i	-94.2080+0.7504i	-63.7407+0.7504i	-82.4269+0.7504i	-60.1735+0.7504i	-94.2176+0.7504i
1.9125	-62.9514+0.7504i	-81.4770+0.7504i	-80.3058+0.7504i	-94.2071+0.7504i	-63.7294+0.7504i	-82.3906+0.7504i	-60.1832+0.7504i	-94.2189+0.7504i
1.9146	-62.9575+0.7504i	-81.4583+0.7504i	-80.3020+0.7504i	-94.2043+0.7504i	-63.7150+0.7504i	-82.3705+0.7504i	-60.2005+0.7504i	-94.2203+0.7504i
1.9167	-62.9468+0.7504i	-81.4492+0.7504i	-80.3022+0.7504i	-94.2047+0.7504i	-63.7022+0.7504i	-82.3357+0.7504i	-60.1963+0.7504i	-94.2196+0.7504i
1.9187	-62.9317+0.7504i	-81.4475+0.7504i	-80.2990+0.7504i	-94.2024+0.7504i	-63.7001+0.7504i	-82.2999+0.7504i	-60.1908+0.7504i	-94.2181+0.7504i
1.9208	-62.9169+0.7504i	-81.3999+0.7504i	-80.2975+0.7504i	-94.2017+0.7504i	-63.6954+0.7504i	-82.2836+0.7504i	-60.2003+0.7504i	-94.2209+0.7504i
1.9229	-62.9182+0.7504i	-81.3934+0.7504i	-80.2953+0.7504i	-94.2000+0.7504i	-63.6810+0.7504i	-82.2575+0.7504i	-60.2023+0.7504i	-94.2219+0.7504i
1.9250	-62.9165+0.7504i	-81.3906+0.7504i	-80.2926+0.7504i	-94.1989+0.7504i	-63.6655+0.7504i	-82.2208+0.7504i	-60.2059+0.7504i	-94.2225+0.7504i
1.9271	-62.9008+0.7504i	-81.3788+0.7504i	-80.2907+0.7504i	-94.1981+0.7504i	-63.6527+0.7504i	-82.1775+0.7504i	-60.1701+0.7504i	-94.2202+0.7504i
1.9292	-62.9040+0.7504i	-81.3830+0.7504i	-80.2890+0.7504i	-94.1970+0.7504i	-63.6468+0.7504i	-82.1511+0.7504i	-60.1768+0.7504i	-94.2201+0.7504i
1.9312	-62.9067+0.7504i	-81.3654+0.7504i	-80.2880+0.7504i	-94.1922+0.7504i	-63.6413+0.7504i	-82.1433+0.7504i	-60.1909+0.7504i	-94.2209+0.7504i
1.9333	-62.8843+0.7504i	-81.3211+0.7504i	-80.2863+0.7504i	-94.1925+0.7504i	-63.6256+0.7504i	-82.1031+0.7504i	-60.1887+0.7504i	-94.2220+0.7504i
1.9354	-62.8721+0.7504i	-81.3142+0.7504i	-80.2806+0.7504i	-94.1929+0.7504i	-63.6123+0.7504i	-82.0723+0.7504i	-60.1713+0.7504i	-94.2224+0.7504i
1.9375	-62.8598+0.7504i	-81.2813+0.7504i	-80.2811+0.7504i	-94.1916+0.7504i	-63.6094+0.7504i	-82.0513+0.7504i	-60.1743+0.7504i	-94.2213+0.7504i
1.9396	-62.8577+0.7504i	-81.2710+0.7504i	-80.2728+0.7504i	-94.1892+0.7504i	-63.5950+0.7504i	-82.0306+0.7504i	-60.2076+0.7504i	-94.2227+0.7504i
1.9417	-62.8560+0.7504i	-81.2694+0.7504i	-80.2721+0.7504i	-94.1894+0.7504i	-63.5891+0.7504i	-82.0099+0.7504i	-60.2009+0.7504i	-94.2241+0.7504i
1.9438	-62.8558+0.7504i	-81.2575+0.7504i	-80.2726+0.7504i	-94.1893+0.7504i	-63.5829+0.7504i	-81.9805+0.7504i	-60.1803+0.7504i	-94.2196+0.7504i
1.9458	-62.8504+0.7504i	-81.2480+0.7504i	-80.2684+0.7504i	-94.1879+0.7504i	-63.5682+0.7504i	-81.9444+0.7504i	-60.1918+0.7504i	-94.2211+0.7504i
1.9479	-62.8494+0.7504i	-81.2285+0.7504i	-80.2661+0.7504i	-94.1860+0.7504i	-63.5575+0.7504i	-81.9309+0.7504i	-60.2078+0.7504i	-94.2241+0.7504i
1.9500	-62.8448+0.7504i	-81.2169+0.7504i	-80.2637+0.7504i	-94.1860+0.7504i	-63.5499+0.7504i	-81.9061+0.7504i	-60.2054+0.7504i	-94.2235+0.7504i
1.9521	-62.8356+0.7504i	-81.2102+0.7504i	-80.2607+0.7504i	-94.1849+0.7504i	-63.5408+0.7504i	-81.8696+0.7504i	-60.2162+0.7504i	-94.2242+0.7504i
1.9542	-62.8278+0.7504i	-81.1872+0.7504i	-80.2585+0.7504i	-94.1840+0.7504i	-63.5304+0.7504i	-81.8509+0.7504i	-60.2217+0.7504i	-94.2253+0.7504i
1.9563	-62.8252+0.7504i	-81.1748+0.7504i	-80.2559+0.7504i	-94.1820+0.7504i	-63.5248+0.7504i	-81.8362+0.7504i	-60.1573+0.7504i	-94.2207+0.7504i
1.9583	-62.8261+0.7504i	-81.1728+0.7504i	-80.2537+0.7504i	-94.1814+0.7504i	-63.5070+0.7504i	-81.8016+0.7504i	-60.1771+0.7504i	-94.2227+0.7504i
1.9604	-62.8023+0.7504i	-81.1621+0.7504i	-80.2494+0.7504i	-94.1795+0.7504i	-63.5003+0.7504i	-81.7721+0.7504i	-60.1596+0.7504i	-94.2200+0.7504i
1.9625	-62.7954+0.7504i	-81.1437+0.7504i	-80.2440+0.7504i	-94.1840+0.7504i	-63.4985+0.7504i	-81.7552+0.7504i	-60.1640+0.7504i	-94.2193+0.7504i
1.9646	-62.8092+0.7504i	-81.1300+0.7504i	-80.2422+0.7504i	-94.1823+0.7504i	-63.4836+0.7504i	-81.7474+0.7504i	-60.1774+0.7504i	-94.2206+0.7504i
1.9667	-62.8080+0.7504i	-81.1308+0.7504i	-80.2427+0.7504i	-94.1781+0.7504i	-63.4729+0.7504i	-81.7193+0.7504i	-60.1616+0.7504i	-94.2192+0.7504i
1.9688	-62.7836+0.7504i	-81.1180+0.7504i	-80.2370+0.7504i	-94.1789+0.7504i	-63.4700+0.7504i	-81.6917+0.7504i	-60.1715+0.7504i	-94.2192+0.7504i
1.9708	-62.7783+0.7504i	-81.0903+0.7504i	-80.2358+0.7504i	-94.1759+0.7504i	-63.4657+0.7504i	-81.6752+0.7504i	-60.1646+0.7504i	-94.2182+0.7504i
1.9729	-62.7743+0.7504i	-81.0875+0.7504i	-80.2307+0.7504i	-94.1749+0.7504i	-63.4661+0.7504i	-81.6625+0.7504i	-60.1639+0.7504i	-94.2155+0.7504i
1.9750	-62.7748+0.7504i	-81.0907+0.7504i	-80.2291+0.7504i	-94.1738+0.7504i	-63.4608+0.7504i	-81.6469+0.7504i	-60.1631+0.7504i	-94.2167+0.7504i
1.9771	-62.7544+0.7504i	-81.0814+0.7504i	-80.2274+0.7504i	-94.1729+0.7504i	-63.4523+0.7504i	-81.6200+0.7504i	-60.1591+0.7504i	-94.2175+0.7504i
1.9792	-62.7507+0.7504i	-81.0685+0.7504i	-80.2222+0.7504i	-94.1721+0.7504i	-63.4461+0.7504i	-81.5983+0.7504i	-60.1626+0.7504i	-94.2197+0.7504i
1.9812	-62.7758+0.7504i	-81.0562+0.7504i	-80.2183+0.7504i	-94.1695+0.7504i	-63.4317+0.7504i	-81.5908+0.7504i	-60.1796+0.7504i	-94.2187+0.7504i
1.9833	-62.7622+0.7504i	-81.0504+0.7504i	-80.2146+0.7504i	-94.1693+0.7504i	-63.4248+0.7504i	-81.5703+0.7504i	-60.1766+0.7504i	-94.2189+0.7504i
1.9854	-62.7528+0.7504i	-81.0502+0.7504i	-80.2099+0.7504i	-94.1673+0.7504i	-63.4269+0.7504i	-81.5370+0.7504i	-60.1842+0.7504i	-94.2170+0.7504i
1.9875	-62.7514+0.7504i	-81.0350+0.7504i	-80.2072+0.7504i	-94.1669+0.7504i	-63.4240+0.7504i	-81.5266+0.7504i	-60.1908+0.7504i	-94.2177+0.7504i
1.9896	-62.7597+0.7504i	-81.0254+0.7504i	-80.2039+0.7504i	-94.1654+0.7504i	-63.4140+0.7504i	-81.5240+0.7504i	-60.1976+0.7504i	-94.2197+0.7504i
1.9917	-62.7564+0.7504i	-81.0214+0.7504i	-80.2005+0.7504i	-94.1658+0.7504i	-63.4040+0.7504i	-81.4954+0.7504i	-60.2044+0.7504i	-94.2192+0.7504i
1.9937	-62.7271+0.7504i	-81.0281+0.7504i	-80.1992+0.7504i	-94.1633+0.7504i	-63.4093+0.7504i	-81.4685+0.7504i	-60.1825+0.7504i	-94.2143+0.7504i
1.9958	-62.7339+0.7504i	-81.0250+0.7504i	-80.1966+0.7504i	-94.1625+0.7504i	-63.4087+0.7504i	-81.4637+0.7504i	-60.1925+0.7504i	-94.2149+0.7504i
